symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
VOO,2011-06-14,59.11,59.33,58.91,58.91,150783,98.900606039,99.2687016799,98.5659736383,98.5659736383,75391,0.0,1.0
VOO,2011-06-15,58.08,58.78,57.95,58.64,159390,97.1772491752,98.3484625778,96.9597381147,98.1142198973,79695,0.0,1.0
VOO,2011-06-16,58.19,58.4533,57.77,58.1,132074,97.3612969956,97.8018405512,96.6585689541,97.2107124153,66037,0.0,1.0
VOO,2011-06-17,58.35,58.75,58.19,58.74,117547,97.6290029162,98.2982677177,97.3612969956,98.2815360977,58773,0.0,1.0
VOO,2011-06-20,58.68,58.78,58.16,58.17,107318,98.1811463774,98.3484625778,97.3111021355,97.3278337556,53659,0.0,1.0
VOO,2011-06-21,59.48,59.5776,58.92,58.97,264888,99.5196759804,99.682976592,98.5827052583,98.6663633585,132444,0.0,1.0
VOO,2011-06-22,59.13,59.63,59.1,59.33,212084,98.9340692791,99.770650281,98.883874419,99.2687016799,106042,0.0,1.0
VOO,2011-06-23,58.932,58.952,58.0,58.42,521500,98.6027832024,98.6362464425,97.0433962149,97.7461242565,260750,0.0,1.0
VOO,2011-06-24,58.0,58.68,57.9,58.66,228906,97.520247386,98.6635882174,97.3521090284,98.6299605459,114453,0.285,1.0
VOO,2011-06-27,58.49,58.713,57.913,58.04,155671,98.344125338,98.7190738754,97.3739670149,97.587502729,77835,0.0,1.0
VOO,2011-06-28,59.24,59.26,58.68,58.74,118943,99.6051630198,99.6387906913,98.6635882174,98.7644712319,59471,0.0,1.0
VOO,2011-06-29,59.77,59.85,59.334,59.55,250643,100.4962963148,100.6308070009,99.7632130759,100.1263919282,125321,0.0,1.0
VOO,2011-06-30,60.34,60.42,59.91,59.97,249625,101.4546849529,101.589195639,100.7316900154,100.83257303,124812,0.0,1.0
VOO,2011-07-01,61.25,61.3,60.27,60.37,279029,102.9847440068,103.0688131855,101.3369881026,101.5051264602,139514,0.0,1.0
VOO,2011-07-05,61.15,61.3,61.0,61.2,183696,102.8166056492,103.0688131855,102.5643981128,102.900674828,91848,0.0,1.0
VOO,2011-07-06,61.24,61.32,60.88,61.04,189680,102.967930171,103.102440857,102.3626320838,102.6316534559,94840,0.0,1.0
VOO,2011-07-07,61.91,62.05,61.69,61.79,390726,104.0944571667,104.3298508672,103.72455278,103.8926911376,195363,0.0,1.0
VOO,2011-07-08,61.49,61.49,61.01,61.2,211194,103.3882760649,103.3882760649,102.5812119486,102.900674828,105597,0.0,1.0
VOO,2011-07-11,60.35,60.92,60.223,60.72,185490,101.4714987887,102.4298874268,101.2579630746,102.0936107117,92745,0.0,1.0
VOO,2011-07-12,60.08,60.71,60.08,60.23,264777,101.0175252233,102.0767968759,101.0175252233,101.2697327596,132388,0.0,1.0
VOO,2011-07-13,60.29,60.91,60.1599,60.41,259338,101.3706157742,102.413073591,101.151867771,101.5723818032,129669,0.0,1.0
VOO,2011-07-14,59.9,60.69,59.76,60.46,111746,100.7148761797,102.0431692044,100.4794824791,101.656450982,55873,0.0,1.0
VOO,2011-07-15,60.23,60.29,59.82,60.23,80886,101.2697327596,101.3706157742,100.5803654936,101.2697327596,40443,0.0,1.0
VOO,2011-07-18,59.72,60.01,59.28,59.97,187920,100.4122271361,100.899828373,99.6724183628,100.83257303,93960,0.0,1.0
VOO,2011-07-19,60.69,60.74,60.04,60.07,466518,102.0431692044,102.1272383832,100.9502698803,101.0007113875,233259,0.0,1.0
VOO,2011-07-20,60.69,60.89,60.579,60.88,181473,102.0431692044,102.3794459195,101.8565356275,102.3626320838,90736,0.0,1.0
VOO,2011-07-21,61.5,61.622,60.89,61.0,468457,103.4050899007,103.6102186969,102.3794459195,102.5643981128,234228,0.0,1.0
VOO,2011-07-22,61.55,61.6,61.2,61.5,180447,103.4891590794,103.5732282582,102.900674828,103.4050899007,90223,0.0,1.0
VOO,2011-07-25,61.2,61.5,60.9035,60.94,367240,102.900674828,103.4050899007,102.4021445978,102.4635150983,183620,0.0,1.0
VOO,2011-07-26,60.94,61.25,60.84,61.16,277625,102.4635150983,102.9847440068,102.2953767407,102.8334194849,138812,0.0,1.0
VOO,2011-07-27,59.73,60.62,59.65,60.6,940580,100.4290409718,101.9254723541,100.2945302858,101.8918446826,470290,0.0,1.0
VOO,2011-07-28,59.56,60.24,59.48,59.71,338244,100.143205764,101.2865465954,100.0086950779,100.3954133003,169122,0.0,1.0
VOO,2011-07-29,59.1,59.68,58.72,58.98,389128,99.3697693192,100.344971793,98.7308435604,99.1680032901,194564,0.0,1.0
VOO,2011-08-01,58.89,59.91,58.34,59.89,871837,99.0166787683,100.7316900154,98.0919178017,100.6980623439,435918,0.0,1.0
VOO,2011-08-02,57.421,58.75,57.39,58.48,516727,96.5467262957,98.7812850677,96.4946034049,98.3273115023,258363,0.0,1.0
VOO,2011-08-03,57.71,57.77,56.49,57.48,761052,97.0326461491,97.1335291636,94.9813581868,96.6459279267,380526,0.0,1.0
VOO,2011-08-04,55.01,56.98,54.92,56.94,1008367,92.4929104949,95.8052361389,92.3415859731,95.7379807958,504183,0.0,1.0
VOO,2011-08-05,54.89,55.8268,53.47,55.69,1076827,92.2911444658,93.8662645994,89.9035797884,93.6362513263,538413,0.0,1.0
VOO,2011-08-08,51.37,54.123,51.27,53.01,1580536,86.3726742796,91.0015232633,86.2045359221,89.1301433436,790268,0.0,1.0
VOO,2011-08-09,53.67,53.7,50.46,52.2,1159546,90.2398565035,90.2902980108,84.8426152258,87.7682226474,579773,0.0,1.0
VOO,2011-08-10,51.34,53.15,51.24,52.73,806201,86.3222327724,89.3655370442,86.1540944148,88.6593559425,403100,0.0,1.0
VOO,2011-08-11,53.59,54.35,51.63,51.86,1838545,90.1053458175,91.383197335,86.8098340093,87.1965522317,919272,0.0,1.0
VOO,2011-08-12,54.0224,54.5,53.66,54.24,614350,90.8323760756,91.6354048713,90.2230426678,91.1982451417,307175,0.0,1.0
VOO,2011-08-15,55.13,55.2,54.43,54.55,451499,92.694676524,92.8123733742,91.517708021,91.7194740501,225749,0.0,1.0
VOO,2011-08-16,54.66,55.18,54.12,54.61,527542,91.9044262434,92.7787457027,90.9964791126,91.8203570646,263771,0.0,1.0
VOO,2011-08-17,54.72,55.4,54.3,55.0,321036,92.0053092579,93.1486500894,91.2991281562,92.4760966591,160518,0.0,1.0
VOO,2011-08-18,52.45,53.35,51.87,53.29,1047962,88.1885685413,89.7018137593,87.2133660674,89.6009307448,523981,0.0,1.0
VOO,2011-08-19,51.45,52.91,51.42,51.68,2876734,86.5071849657,88.9620049861,86.4567434584,86.8939031881,1438367,0.0,1.0
VOO,2011-08-22,51.49,52.69,51.39,52.66,492795,86.5744403087,88.5921005994,86.4063019511,88.5416590922,246397,0.0,1.0
VOO,2011-08-23,53.27,53.29,51.5,51.76,603867,89.5673030733,89.6009307448,86.5912541445,87.0284138741,301933,0.0,1.0
VOO,2011-08-24,54.0,54.04,53.03,53.16,301977,90.7947130835,90.8619684265,89.1637710152,89.38235088,150988,0.0,1.0
VOO,2011-08-25,53.19,54.59,52.81,54.36,588301,89.4327923873,91.7867293931,88.7938666285,91.4000111707,294150,0.0,1.0
VOO,2011-08-26,53.89,54.14,52.01,52.83,394946,90.6097608902,91.0301067841,87.448759768,88.8274943,197473,0.0,1.0
VOO,2011-08-29,55.46,55.48,54.62,54.67,317905,93.2495331039,93.2831607754,91.8371709004,91.9212400792,158952,0.0,1.0
VOO,2011-08-30,55.56,55.96,54.83,55.25,259799,93.4176714615,94.0902248917,92.1902614513,92.896442553,129899,0.0,1.0
VOO,2011-08-31,55.84,56.453,55.46,55.99,429869,93.8884588626,94.9191469945,93.2495331039,94.140666399,214934,0.0,1.0
VOO,2011-09-01,55.3,56.4,55.27,55.87,549792,92.9805117318,94.830033665,92.9300702245,93.9389003699,274896,0.0,1.0
VOO,2011-09-02,53.87,54.42,53.7,54.16,300666,90.5761332187,91.5008941853,90.2902980108,91.0637344556,150333,0.0,1.0
VOO,2011-09-06,53.5,53.57,52.32,52.36,395811,89.9540212957,90.071718146,87.9699886765,88.0372440195,197905,0.0,1.0
VOO,2011-09-07,55.01,55.0205,54.15,54.36,399373,92.4929104949,92.5105650224,91.0469206198,91.4000111707,199686,0.0,1.0
VOO,2011-09-08,54.43,55.29,54.34,54.67,231288,91.517708021,92.9636978961,91.3663834992,91.9212400792,115644,0.0,1.0
VOO,2011-09-09,53.0,53.97,52.72,53.83,348399,89.1133295079,90.7442715762,88.6425421067,90.5088778756,174199,0.0,1.0
VOO,2011-09-12,53.3799,53.38,52.1805,52.51,322606,89.7520871283,89.7522552666,87.7354356677,88.2894515558,161303,0.0,1.0
VOO,2011-09-13,53.82,54.03,53.19,53.55,386955,90.4920640399,90.8451545908,89.4327923873,90.0380904745,193477,0.0,1.0
VOO,2011-09-14,54.58,55.23,53.38,54.13,917910,91.7699155574,92.8628148815,89.7522552666,91.0132929483,458955,0.0,1.0
VOO,2011-09-15,55.52,55.55,54.71,55.17,257340,93.3504161184,93.4008576257,91.9884954222,92.761931867,128670,0.0,1.0
VOO,2011-09-16,55.85,56.028,55.35,55.72,157951,93.9052726984,94.2045589749,93.0645809106,93.6866928336,78975,0.0,1.0
VOO,2011-09-19,55.33,55.55,54.59,54.93,164242,93.0309532391,93.4008576257,91.7867293931,92.3583998088,82121,0.0,1.0
VOO,2011-09-20,55.24,56.07,55.218,55.56,309010,92.8796287173,94.275177085,92.8426382786,93.4176714615,154505,0.0,1.0
VOO,2011-09-21,53.57,55.43,53.57,55.3,277952,90.071718146,93.1990915966,90.071718146,92.9805117318,138976,0.0,1.0
VOO,2011-09-22,51.89,52.5,51.19,52.1,840995,87.2469937389,88.2726377201,86.070025236,87.6000842898,420497,0.0,1.0
VOO,2011-09-23,51.84,52.16,51.23,51.3,658344,87.6505257971,88.1915784255,86.6191442242,86.7374994867,329172,0.29,1.0
VOO,2011-09-26,53.1,53.173,51.66,52.36,387628,89.7809205213,89.9043481522,87.3461836936,88.5297363182,193814,0.0,1.0
VOO,2011-09-27,53.71,54.64,53.4299,54.22,1235018,90.8123020942,92.3847362954,90.3387119654,91.6746047206,617509,0.0,1.0
VOO,2011-09-28,52.64,54.12,52.536,53.85,394529,89.003157368,91.5055257743,88.8273152638,91.0490126191,197264,0.0,1.0
VOO,2011-09-29,53.02,53.7295,52.08,53.53,238583,89.6456573642,90.8452724887,88.0563152684,90.5079599907,119291,0.0,1.0
VOO,2011-09-30,51.76,52.7395,51.69,52.28,366551,87.51526264,89.1713909197,87.3969073775,88.3944731611,183275,0.0,1.0
VOO,2011-10-03,50.17,52.04,50.17,51.41,666106,84.8269073927,87.9886836898,84.8269073927,86.9234863277,333053,0.0,1.0
VOO,2011-10-04,51.27,51.41,49.12,49.57,571230,86.6867758028,86.9234863277,83.0515784559,83.8124337145,285615,0.0,1.0
VOO,2011-10-05,52.29,52.41,51.0,51.44,561983,88.4113810557,88.6142757914,86.2302626476,86.9742100116,280991,0.0,1.0
VOO,2011-10-06,53.3,53.31,51.8815,52.26,1167510,90.1190784141,90.1359863087,87.7206935598,88.3606573718,583755,0.0,1.0
VOO,2011-10-07,52.89,53.584,52.59,53.58,1254203,89.425854734,90.5992626217,88.9186178949,90.5924994639,627101,0.0,1.0
VOO,2011-10-10,54.68,54.68,53.83,53.87,336340,92.4523678739,92.4523678739,91.0151968298,91.0828284084,168170,0.0,1.0
VOO,2011-10-11,54.66,54.86,54.3,54.38,1326346,92.4185520847,92.7567099774,91.8098678777,91.9451310348,663173,0.0,1.0
VOO,2011-10-12,55.16,55.8,55.0,55.14,1018270,93.2639468165,94.3460520733,92.9934205023,93.2301310272,509135,0.0,1.0
VOO,2011-10-13,55.08,55.22,54.45,54.85,727963,93.1286836594,93.3653941843,92.0634862973,92.7398020828,363981,0.0,1.0
VOO,2011-10-14,55.99,56.03,55.457,55.75,846883,94.6673020714,94.7349336499,93.7661112872,94.2615126001,423441,0.0,1.0
VOO,2011-10-17,54.94,55.8,54.82,55.74,619212,92.8919731345,94.3460520733,92.6890783989,94.2446047054,309606,0.0,1.0
VOO,2011-10-18,56.04,56.42,54.5,54.92,518156,94.7518415445,95.3943415407,92.1480257705,92.8581573452,259078,0.0,1.0
VOO,2011-10-19,55.34,56.236,55.2,55.92,215752,93.56828892,95.0832362794,93.3315783951,94.5489468089,107876,0.0,1.0
VOO,2011-10-20,55.59,55.74,54.7995,55.5,136351,93.9909862859,94.2446047054,92.6544172148,93.8388152342,68175,0.0,1.0
VOO,2011-10-21,56.66,56.71,56.12,56.25,174380,95.800131012,95.8846704852,94.8871047016,95.1069073319,87190,0.0,1.0
VOO,2011-10-24,57.38,57.48,56.72,56.78,277037,97.0174994259,97.1865783722,95.9015783798,96.0030257477,138518,0.0,1.0
VOO,2011-10-25,56.27,57.09,56.12,57.09,204725,95.1407231212,96.5271704814,94.8871047016,96.5271704814,102362,0.0,1.0
VOO,2011-10-26,56.81,57.03,55.9,56.88,3844396,96.0537494316,96.4257231136,94.5151310196,96.172104694,1922198,0.0,1.0
VOO,2011-10-27,58.77,59.15,57.9,58.39,620351,99.3676967804,100.0101967766,97.896709947,98.7251967842,310175,0.0,1.0
VOO,2011-10-28,58.83,58.89,58.44,58.52,1387267,99.4691441482,99.570591516,98.8097362574,98.9449994145,693633,0.0,1.0
VOO,2011-10-31,57.32,58.173,57.32,58.13,306877,96.9160520581,98.3582954706,96.9160520581,98.2855915236,153438,0.0,1.0
VOO,2011-11-01,55.8,56.45,55.58,55.77,614259,94.3460520733,95.4450652247,93.9740783913,94.2953283893,307129,0.0,1.0
VOO,2011-11-02,56.68,56.88,56.16,56.6336,245286,95.8339468013,96.172104694,94.9547362802,95.7554941702,122643,0.0,1.0
VOO,2011-11-03,57.73,57.843,56.52,57.32,347281,97.6092757382,97.8003349476,95.5634204871,96.9160520581,173640,0.0,1.0
VOO,2011-11-04,57.398,57.45,56.71,57.23,294872,97.0479336362,97.1358546883,95.8846704852,96.7638810063,147436,0.0,1.0
VOO,2011-11-07,57.73,57.76,56.82,57.32,158902,97.6092757382,97.6599994221,96.0706573262,96.9160520581,79451,0.0,1.0
VOO,2011-11-08,58.42,58.51,57.51,58.05,271388,98.7759204681,98.9280915198,97.2373020561,98.1503283665,135694,0.0,1.0
VOO,2011-11-09,56.31,57.3595,56.2,57.12,493558,95.2083546997,96.9828382419,95.0223678587,96.5778941653,246779,0.0,1.0
VOO,2011-11-10,56.82,57.1,56.31,57.05,243582,96.0706573262,96.544078376,95.2083546997,96.4595389029,121791,0.0,1.0
VOO,2011-11-11,57.932,58.05,57.51,57.52,265293,97.9508152098,98.1503283665,97.2373020561,97.2542099508,132646,0.0,1.0
VOO,2011-11-14,57.37,57.7352,57.11,57.71,719018,97.0005915312,97.6180678434,96.5609862707,97.5754599489,359509,0.0,1.0
VOO,2011-11-15,57.67,57.956,57.06,57.26,804352,97.5078283703,97.991394157,96.4764467975,96.8146046902,402176,0.0,1.0
VOO,2011-11-16,56.74,57.73,56.66,57.1,183799,95.9353941691,97.6092757382,95.800131012,96.544078376,91899,0.0,1.0
VOO,2011-11-17,55.83,56.77,55.456,56.63,1979823,94.3967757572,95.986117853,93.7644204978,95.7494073281,989911,0.0,1.0
VOO,2011-11-18,55.75,56.09,55.55,56.01,376225,94.2615126001,94.8363810177,93.9233547073,94.7011178606,188112,0.0,1.0
VOO,2011-11-21,54.75,55.03,54.24,54.95,473304,92.5707231364,93.0441441862,91.7084205099,92.9088810291,236652,0.0,1.0
VOO,2011-11-22,54.46,54.9,54.19,54.6,526571,92.0803941919,92.8243415559,91.6238810367,92.3171047168,263285,0.0,1.0
VOO,2011-11-23,53.31,54.01,53.3,54.0,498137,90.1359863087,91.3195389333,90.1190784141,91.3026310386,249068,0.0,1.0
VOO,2011-11-25,53.15,53.79,53.15,53.2,151293,89.8654599945,90.9475652513,89.8654599945,89.9499994677,75646,0.0,1.0
VOO,2011-11-28,54.74,54.91,54.32,54.63,311089,92.5538152418,92.8412494506,91.843683667,92.3678284008,155544,0.0,1.0
VOO,2011-11-29,54.9,55.25,54.7,54.88,269871,92.8243415559,93.4161178682,92.4861836632,92.7905257667,134935,0.0,1.0
VOO,2011-11-30,57.15,57.24,56.31,56.45,848881,96.6286178492,96.780788901,95.2083546997,95.4450652247,424440,0.0,1.0
VOO,2011-12-01,57.11,57.419,56.91,57.07,214614,96.5609862707,97.083440215,96.2228283779,96.4933546921,107307,0.0,1.0
VOO,2011-12-02,57.08,57.8352,57.07,57.7,254560,96.5102625868,97.7871467897,96.4933546921,97.5585520542,127280,0.0,1.0
VOO,2011-12-05,57.7,58.14,57.36,58.0,388974,97.5585520542,98.3024994183,96.9836836366,98.0657888934,194487,0.0,1.0
VOO,2011-12-06,57.75,58.1,57.51,57.69,135135,97.6430915274,98.2348678397,97.2373020561,97.5416441596,67567,0.0,1.0
VOO,2011-12-07,57.94,58.16,57.1766,57.55,173103,97.9643415255,98.3363152075,96.673592849,97.3049336347,86551,0.0,1.0
VOO,2011-12-08,56.69,57.63,56.54,57.51,186898,95.8508546959,97.4401967918,95.5972362764,97.2373020561,93449,0.0,1.0
VOO,2011-12-09,57.65,57.77,56.9,56.94,1764329,97.4740125811,97.6769073167,96.2059204833,96.2735520619,882164,0.0,1.0
VOO,2011-12-12,56.82,57.14,56.33,57.14,254306,96.0706573262,96.6117099546,95.242170489,96.6117099546,127153,0.0,1.0
VOO,2011-12-13,56.28,57.38,56.0,57.11,325600,95.1576310158,97.0174994259,94.684209966,96.5609862707,162800,0.0,1.0
VOO,2011-12-14,55.65,56.249,55.55,56.05,1890245,94.0924336537,95.1052165425,93.9233547073,94.7687494392,945122,0.0,1.0
VOO,2011-12-15,55.86,56.31,55.78,56.26,165093,94.4474994411,95.2083546997,94.312236284,95.1238152266,82546,0.0,1.0
VOO,2011-12-16,55.9,56.55,55.82,56.26,2959958,94.5151310196,95.614144171,94.3798678625,95.1238152266,1479979,0.0,1.0
VOO,2011-12-19,55.33,56.247,55.22,56.14,908208,93.5513810253,95.1018349635,93.3653941843,94.9209204909,454104,0.0,1.0
VOO,2011-12-20,56.98,57.084,56.17,56.17,287633,96.3411836404,96.5170257446,94.9716441748,94.9716441748,143816,0.0,1.0
VOO,2011-12-21,57.15,57.19,56.508,56.95,365273,96.6286178492,96.6962494278,95.5431310135,96.2904599565,182636,0.0,1.0
VOO,2011-12-22,57.69,57.69,57.25,57.35,2879588,97.5416441596,97.5416441596,96.7976967956,96.966775742,1439794,0.0,1.0
VOO,2011-12-23,57.8,57.84,57.38,57.48,512879,98.3075717867,98.3756047083,97.5932261093,97.7633084134,256439,0.343,1.0
VOO,2011-12-27,57.86,59.0,57.68,57.69,777265,98.4096211691,100.3485594362,98.1034730217,98.1204812521,388632,0.0,1.0
VOO,2011-12-28,57.15,57.86,57.05,57.86,360511,97.2020368098,98.4096211691,97.0319545057,98.4096211691,180255,0.0,1.0
VOO,2011-12-29,57.67,59.08,57.26,57.31,518107,98.0864647913,100.4846252795,97.3891273444,97.4741684964,259053,0.0,1.0
VOO,2011-12-30,57.45,57.7795,57.45,57.66,508559,97.7122837222,98.2727049143,97.7122837222,98.0694565609,254279,0.0,1.0
VOO,2012-01-03,58.3,58.7276,58.3,58.45,326407,99.1579833073,99.8852552398,99.1579833073,99.4131067635,163203,0.0,1.0
VOO,2012-01-04,58.4,58.46,57.98,58.22,896811,99.3280656114,99.4301149939,98.6137199341,99.021917464,448405,0.0,1.0
VOO,2012-01-05,58.59,58.6474,57.84,58.14,506973,99.6512219893,99.7488492318,98.3756047083,98.8858516207,253486,0.0,1.0
VOO,2012-01-06,58.47,58.65,58.236,58.65,333736,99.4471232243,99.7532713718,99.0491306327,99.7532713718,166868,0.0,1.0
VOO,2012-01-09,58.56,58.62,58.27,58.57,353725,99.600197298,99.7022466805,99.1069586161,99.6172055285,176862,0.0,1.0
VOO,2012-01-10,59.06,59.2667,58.9862,59.18,522361,100.4506088187,100.8021689413,100.3250880782,100.6547075836,261180,0.0,1.0
VOO,2012-01-11,59.12,59.17,58.78,58.89,407524,100.5526582012,100.6376993532,99.9743783671,100.1614689017,203762,0.0,1.0
VOO,2012-01-12,59.25,59.32,58.79,59.26,404457,100.7737651965,100.8928228094,99.9913865975,100.7907734269,202228,0.0,1.0
VOO,2012-01-13,59.0,59.0,58.411,58.85,294334,100.3485594362,100.3485594362,99.3467746649,100.09343598,147167,0.0,1.0
VOO,2012-01-17,59.16,59.59,59.025,59.49,648499,100.6206911228,101.3520450306,100.3910800122,101.1819627264,324249,0.0,1.0
VOO,2012-01-18,59.82,59.82,59.05,59.16,344202,101.7432343301,101.7432343301,100.4336005883,100.6206911228,172101,0.0,1.0
VOO,2012-01-19,60.14,60.17,59.86,60.0,448997,102.2874977033,102.3385223945,101.8112672517,102.0493824775,224498,0.0,1.0
VOO,2012-01-20,60.14,60.17,59.89,60.04,690328,102.2874977033,102.3385223945,101.862291943,102.1174153992,345164,0.0,1.0
VOO,2012-01-23,60.2,60.49,59.93,60.14,261867,102.3895470858,102.8827857677,101.9303248646,102.2874977033,130933,0.0,1.0
VOO,2012-01-24,60.11,60.15,59.74,59.84,406126,102.236473012,102.3045059337,101.6071684868,101.7772507909,203063,0.0,1.0
VOO,2012-01-25,60.64,60.769,59.82,60.04,508077,103.1379092239,103.3573153963,101.7432343301,102.1174153992,254038,0.0,1.0
VOO,2012-01-26,60.33,61.0,60.08,60.93,275113,102.6106540811,103.7502055188,102.1854483208,103.6311479059,137556,0.0,1.0
VOO,2012-01-27,60.25,60.39,60.0,60.02,208161,102.4745882378,102.7127034636,102.0493824775,102.0833989383,104080,0.0,1.0
VOO,2012-01-30,60.05,60.1,59.49,59.7,659262,102.1344236296,102.2194647816,101.1819627264,101.5391355651,329631,0.0,1.0
VOO,2012-01-31,60.02,60.46,59.8,60.4,314870,102.0833989383,102.8317610765,101.7092178692,102.729711694,157435,0.0,1.0
VOO,2012-02-01,60.59,60.87,60.43,60.5,198006,103.0528680719,103.5290985234,102.7807363853,102.8997939981,99003,0.0,1.0
VOO,2012-02-02,60.71,60.83,60.48,60.72,286051,103.2569668368,103.4610656018,102.8657775373,103.2739750672,143025,0.0,1.0
VOO,2012-02-03,61.57,61.57,61.19,61.3,446253,104.7196746523,104.7196746523,104.0733618966,104.2604524312,223126,0.0,1.0
VOO,2012-02-06,61.48,61.51,61.2,61.29,300340,104.5666005786,104.6176252698,104.090370127,104.2434442008,150170,0.0,1.0
VOO,2012-02-07,61.67,61.76,61.14,61.38,328453,104.8897569565,105.0428310302,103.9883207446,104.3965182745,164226,0.0,1.0
VOO,2012-02-08,61.8,61.846,61.44,61.7,519425,105.1108639518,105.1891018117,104.498567657,104.9407816477,259712,0.0,1.0
VOO,2012-02-09,61.87,62.01,61.57,61.95,517913,105.2299215647,105.4680367905,104.7196746523,105.365987408,258956,0.0,1.0
VOO,2012-02-10,61.45,61.5,61.22,61.34,246941,104.5155758874,104.6006170394,104.1243865879,104.3284853528,123470,0.0,1.0
VOO,2012-02-13,61.92,61.99,61.65,61.89,460758,105.3149627168,105.4340203297,104.8557404956,105.2639380255,230379,0.0,1.0
VOO,2012-02-14,61.834,61.86,61.4257,61.75,406734,105.1686919352,105.2129133343,104.4742458875,105.0258227998,203367,0.0,1.0
VOO,2012-02-15,61.56,62.12,61.44,62.05,375108,104.7026664219,105.655127325,104.498567657,105.5360697121,187554,0.0,1.0
VOO,2012-02-16,62.23,62.27,61.4641,61.56,877059,105.8422178596,105.9102507812,104.5395574923,104.7026664219,438529,0.0,1.0
VOO,2012-02-17,62.38,62.46,62.16,62.45,1208328,106.0973413158,106.2334071591,105.7231602467,106.2163989287,604164,0.0,1.0
VOO,2012-02-21,62.42,62.68,62.23,62.55,1516345,106.1653742374,106.6075882282,105.8422178596,106.3864812328,758172,0.0,1.0
VOO,2012-02-22,62.21,62.44,62.12,62.3,381796,105.8082013988,106.1993906983,105.655127325,105.9612754725,190898,0.0,1.0
VOO,2012-02-23,62.51,62.54,61.98,62.19,656092,106.3184483111,106.3694730024,105.4170120993,105.7741849379,328046,0.0,1.0
VOO,2012-02-24,62.6,62.75,62.5,62.64,325868,106.4715223849,106.7266458411,106.3014400807,106.5395553065,162934,0.0,1.0
VOO,2012-02-27,62.71,62.9,62.11,62.22,535582,106.6586129194,106.9817692972,105.6381190946,105.8252096292,267791,0.0,1.0
VOO,2012-02-28,62.93,62.9543,62.64,62.77,283763,107.0327939885,107.0741239884,106.5395553065,106.7606623019,141881,0.0,1.0
VOO,2012-02-29,62.59,63.1976,62.555,63.02,459105,106.4545141544,107.4879342343,106.394985348,107.1858680622,229552,0.0,1.0
VOO,2012-03-01,63.0,63.11,62.6,62.82,386871,107.1518516014,107.3389421359,106.4715223849,106.8457034539,193435,0.0,1.0
VOO,2012-03-02,62.83,63.028,62.6765,62.98,285599,106.8627116844,107.1994746465,106.6016353475,107.1178351405,142799,0.0,1.0
VOO,2012-03-05,62.56,62.74,62.33,62.71,1335760,106.4034894632,106.7096376106,106.0123001637,106.6586129194,667880,0.0,1.0
VOO,2012-03-06,61.58,61.93,61.45,61.9,822105,104.7366828827,105.3319709472,104.5155758874,105.280946256,411052,0.0,1.0
VOO,2012-03-07,62.07,62.16,61.733,61.79,340665,105.570086173,105.7231602467,104.9969088081,105.0938557214,170332,0.0,1.0
VOO,2012-03-08,62.67,62.8,62.32,62.46,507192,106.5905799977,106.8116869931,105.9952919333,106.2334071591,253596,0.0,1.0
VOO,2012-03-09,62.91,63.07,62.739,62.81,305877,106.9987775277,107.2709092143,106.7079367876,106.8286952235,152938,0.0,1.0
VOO,2012-03-12,62.94,63.008,62.71,62.93,349302,107.0498022189,107.1654581857,106.6586129194,107.0327939885,174651,0.0,1.0
VOO,2012-03-13,64.07,64.09,63.18,63.29,384143,108.9717322556,109.0057487164,107.4579997488,107.6450902834,192071,0.0,1.0
VOO,2012-03-14,64.02,64.23,63.82,64.1,1419833,108.8866911035,109.2438639422,108.5465264952,109.0227569468,709916,0.0,1.0
VOO,2012-03-15,64.35,64.4,63.94,64.11,1003008,109.4479627071,109.5330038592,108.7506252602,109.0397651772,501504,0.0,1.0
